id,bg_geoid,ctblockgroup
14654,060730101091,101091.0
14682,060730105023,105023.0
14684,060730003021,3021.0
14694,060730100132,100132.0
14696,060730214013,214013.0
14726,060730096034,96034.0
14730,060730173062,173062.0
14785,060730068023,68023.0
14801,060730075023,75023.0
14823,060730181012,181012.0
14824,060730144001,144001.0
14875,060730053012,53012.0
14876,060730173061,173061.0
14912,060730032071,32071.0
14914,060730200172,200172.0
14929,060730054023,54023.0
14940,060730083501,83501.0
14941,060730098014,98014.0
14942,060730083501,83501.0
14947,060730074012,74012.0
14969,060730149023,149023.0
14980,060730033051,33051.0
14981,060730085112,85112.0
14983,060730051022,51022.0
14991,060730203052,203052.0
15009,060730200172,200172.0
15037,060730083431,83431.0
15043,060730083652,83652.0
15048,060730031051,31051.0
15051,060730029043,29043.0
15054,060730170373,170373.0
15056,060730170313,170313.0
15057,060730185091,185091.0
15078,060730089022,89022.0
15114,060730172012,172012.0
15118,060730083241,83241.0
15120,060730076011,76011.0
15121,060730170394,170394.0
15129,060730053013,53013.0
15138,060730096033,96033.0
15153,060730098025,98025.0
15167,060730181021,181021.0
15168,060730184003,184003.0
15177,060730206012,206012.0
15182,060730085112,85112.0
15190,060730033053,33053.0
15200,060730039024,39024.0
15212,060730221012,221012.0
15230,060730158011,158011.0
15241,060730033042,33042.0
15267,060730079102,79102.0
15281,060730085112,85112.0
15282,060730004001,4001.0
15284,060730091012,91012.0
15304,,111001.0
15307,060730132031,132031.0
15311,060730027091,27091.0
15315,060730185221,185221.0
15323,060730132051,132051.0
15333,060730028043,28043.0
15334,060730029051,29051.0
15357,060730113001,113001.0
15404,060730218001,218001.0
15450,060730053021,53021.0
15453,060730170432,170432.0
15454,060730053021,53021.0
15456,,123021.0
15463,060730085043,85043.0
15478,060730062001,62001.0
15479,060730085111,85111.0
15499,060730083501,83501.0
15527,060730148052,148052.0
15591,060730170226,170226.0
15605,060730215012,215012.0
15607,060730162021,162021.0
15610,060730184003,184003.0
15618,060730101061,101061.0
15619,060730089022,89022.0
15659,060730132051,132051.0
15660,060730091081,91081.0
15681,060730083121,83121.0
15688,060730079051,79051.0
15710,060730124011,124011.0
15717,060730132031,132031.0
15723,060730082011,82011.0
15725,060730170672,170672.0
15745,060730158011,158011.0
15798,060730083361,83361.0
15805,060730175012,175012.0
15806,060730085112,85112.0
15809,060730077011,77011.0
15810,060730146013,146013.0
15833,060730100152,100152.0
15844,060730139031,139031.0
15849,060730085112,85112.0
15881,060730147011,147011.0
15888,060730100093,100093.0
15894,060730053013,53013.0
15897,060730003021,3021.0
15911,060730203051,203051.0
15942,060730004001,4001.0
15951,060730162021,162021.0
15980,060730096044,96044.0
15981,060730082011,82011.0
15998,060730144002,144002.0
16000,060730083611,83611.0
16042,060730166173,166173.0
16060,060730133031,133031.0
16061,060730203131,203131.0
16062,060730208102,208102.0
16063,060730119023,119023.0
16080,060730133162,133162.0
16095,060730174034,174034.0
16107,060730139082,139082.0
16135,060730083501,83501.0
16136,060730083391,83391.0
16148,060730208121,208121.0
16164,060730201103,201103.0
16177,060730085012,85012.0
16181,060730171084,171084.0
16184,060730214013,214013.0
16193,060730175013,175013.0
16231,060730075023,75023.0
16241,060730095091,95091.0
16247,060730173081,173081.0
16280,060730079113,79113.0
16281,060730137011,137011.0
16282,060730194032,194032.0
16288,060730133192,133192.0
16300,060730170092,170092.0
16302,060730085112,85112.0
16303,060730050001,50001.0
16304,060730091082,91082.0
16318,060730203101,203101.0
16322,060730198031,198031.0
16327,060730085033,85033.0
16343,060730054011,54011.0
16344,060730003021,3021.0
16362,060730170502,170502.0
16386,060730083502,83502.0
16387,060730199041,199041.0
16388,060730184003,184003.0
16396,060730166141,166141.0
16450,060730162021,162021.0
16458,060730162021,162021.0
16498,060730170181,170181.0
16501,060730170711,170711.0
16503,060730200294,200294.0
16504,060730198033,198033.0
16520,060730171084,171084.0
16521,060730200172,200172.0
16522,060730166141,166141.0
16527,060730171081,171081.0
16543,060730002011,2011.0
16571,060730083762,83762.0
16590,060730085112,85112.0
16595,060730171064,171064.0
16596,060730134092,134092.0
16602,060730128003,128003.0
16603,060730135032,135032.0
16604,060730185182,185182.0
16620,060730184003,184003.0
16621,060730096033,96033.0
16624,060730091081,91081.0
16648,060730132051,132051.0
16672,060730150022,150022.0
16683,060730093081,93081.0
16699,060730170712,170712.0
16713,060730200294,200294.0
16716,060730200294,200294.0
16737,060730083502,83502.0
16740,060730140014,140014.0
16748,060730162021,162021.0
16760,060730205001,205001.0
16761,060730075021,75021.0
16806,060730085112,85112.0
16831,060730173032,173032.0
16870,060730027021,27021.0
16877,060730006003,6003.0
16928,060730002012,2012.0
16934,060730170482,170482.0
16947,060730029021,29021.0
16967,060730170651,170651.0
16988,060730085032,85032.0
16991,060730220001,220001.0
17013,060730053021,53021.0
17020,060730079101,79101.0
17026,060730166152,166152.0
17030,060730135032,135032.0
17039,060730078001,78001.0
17041,060730200172,200172.0
17047,060730184003,184003.0
17067,060730081013,81013.0
17072,060730184002,184002.0
17079,060730044002,44002.0
17087,060730170492,170492.0
17089,060730036021,36021.0
17107,060730072002,72002.0
17108,060730076013,76013.0
17127,060730083582,83582.0
17145,060730184003,184003.0
17153,060730034033,34033.0
17177,060730116011,116011.0
17206,060730175023,175023.0
17207,060730054021,54021.0
17210,060730031081,31081.0
17218,060730144002,144002.0
17231,060730022021,22021.0
17263,060730202141,202141.0
17275,060730089022,89022.0
17304,060730085112,85112.0
17305,060730200302,200302.0
17308,060730198051,198051.0
17324,060730185092,185092.0
17367,060730180001,180001.0
17388,060730083121,83121.0
17396,060730162021,162021.0
17397,060730091072,91072.0
17403,060730083631,83631.0
17450,060730179012,179012.0
17452,060730085112,85112.0
17455,060730093071,93071.0
17465,060730083611,83611.0
17467,060730078004,78004.0
17477,060730201053,201053.0
17490,060730127001,127001.0
17492,060730050001,50001.0
17499,060730170561,170561.0
17509,060730202072,202072.0
17529,060730083391,83391.0
17534,060730133192,133192.0
17549,060730202092,202092.0
17554,060730083462,83462.0
17562,060730085112,85112.0
17567,060730083244,83244.0
17583,060730133011,133011.0
17587,060730093071,93071.0
17600,060730160001,160001.0
17602,060730144001,144001.0
17607,060730206013,206013.0
17611,060730208052,208052.0
17647,060730081013,81013.0
17650,060730083501,83501.0
17651,060730085131,85131.0
17690,060730056012,56012.0
17697,060730203131,203131.0
17705,060730083502,83502.0
17715,060730079051,79051.0
17716,060730083591,83591.0
17724,060730170331,170331.0
17726,060730093074,93074.0
17746,060730054023,54023.0
17803,060730133082,133082.0
17809,060730053012,53012.0
17835,060730089022,89022.0
17849,060730065002,65002.0
17896,060730202143,202143.0
17902,060730221024,221024.0
17904,060730085112,85112.0
17933,060730083501,83501.0
17940,060730170225,170225.0
17964,060730076011,76011.0
17968,060730178091,178091.0
17969,060730171084,171084.0
17981,060730171132,171132.0
18027,060730198051,198051.0
18049,060730198031,198031.0
18052,060730134092,134092.0
18057,060730149023,149023.0
18061,060730100152,100152.0
18068,060730150022,150022.0
18071,060730014002,14002.0
18100,060730130003,130003.0
18102,060730206022,206022.0
18105,,117001.0
18118,060730079102,79102.0
18135,060730083124,83124.0
18136,060730083124,83124.0
18139,060730085122,85122.0
18205,060730085041,85041.0
18209,060730170481,170481.0
18221,060730083671,83671.0
18223,060730204052,204052.0
18232,060730085112,85112.0
18244,060730056022,56022.0
18246,060730083501,83501.0
18250,060730100152,100152.0
18320,060730004002,4002.0
18322,060730065002,65002.0
18325,060730013021,13021.0
18347,060730200262,200262.0
18365,060730150012,150012.0
18393,060730100152,100152.0
18394,060730100161,100161.0
18428,060730139082,139082.0
18434,060730162012,162012.0
18451,060730053021,53021.0
18455,060730007001,7001.0
18467,060730134242,134242.0
18480,060730085112,85112.0
18516,060730201083,201083.0
18520,060730173082,173082.0
18521,060730085112,85112.0
18585,060730170414,170414.0
18586,060730170492,170492.0
18587,060730133164,133164.0
18590,060730058011,58011.0
18615,060730214013,214013.0
18616,060730085112,85112.0
18617,060730095021,95021.0
18620,060730095021,95021.0
18636,060730079101,79101.0
18649,060730101031,101031.0
18652,060730083591,83591.0
18661,060730058022,58022.0
18665,060730065001,65001.0
18667,060730129001,129001.0
18681,060730202112,202112.0
18684,060730082011,82011.0
18700,060730133241,133241.0
18720,060730176061,176061.0
18721,060730134141,134141.0
18729,060730054021,54021.0
18730,060730116022,116022.0
18733,060730100152,100152.0
18737,060730083502,83502.0
18738,060730092041,92041.0
18742,060730093074,93074.0
18743,060730079071,79071.0
18749,060730133173,133173.0
18755,060730054012,54012.0
18760,060730051022,51022.0
18771,060730202112,202112.0
18777,060730022021,22021.0
18779,060730012012,12012.0
18780,,118011.0
18781,060730220002,220002.0
18784,060730065001,65001.0
18786,060730065002,65002.0
18788,060730142001,142001.0
18793,060730176013,176013.0
18797,060730055001,55001.0
18801,060730056022,56022.0
18827,060730052022,52022.0
18830,060730061001,61001.0
18831,060730180001,180001.0
18840,060730029053,29053.0
18841,060730202143,202143.0
18842,060730203131,203131.0
18843,060730198111,198111.0
18844,060730207081,207081.0
18845,060730203132,203132.0
18846,060730170141,170141.0
18870,060730012011,12011.0
18885,060730133162,133162.0
18915,060730134162,134162.0
18917,060730093071,93071.0
18921,060730044002,44002.0
18925,060730083571,83571.0
18939,060730116021,116021.0
18944,060730085111,85111.0
18957,060730170523,170523.0
18966,060730054023,54023.0
18969,060730171084,171084.0
18975,060730120022,120022.0
18988,060730205003,205003.0
18990,,117002.0
18991,060730198031,198031.0
19031,060730170523,170523.0
19045,060730054023,54023.0
19046,060730202143,202143.0
19049,060730171084,171084.0
19114,060730127001,127001.0
19115,060730085111,85111.0
19125,060730162022,162022.0
19129,060730096034,96034.0
19136,060730083782,83782.0
19137,060730083462,83462.0
19230,060730087022,87022.0
19239,,120031.0
19268,060730178014,178014.0
19276,060730162021,162021.0
19278,060730170181,170181.0
19285,060730029045,29045.0
19292,060730178013,178013.0
19325,060730027084,27084.0
19326,060730123032,123032.0
19345,060730132051,132051.0
19364,060730091012,91012.0
19370,060730198111,198111.0
19371,060730166171,166171.0
19392,060730133162,133162.0
19406,060730011002,11002.0
19428,060730003021,3021.0
19453,060730083462,83462.0
19457,060730083502,83502.0
19464,060730170414,170414.0
19479,060730025013,25013.0
19485,060730173033,173033.0
19490,060730100182,100182.0
19494,060730208064,208064.0
19508,060730083501,83501.0
19527,060730072002,72002.0
19528,060730176012,176012.0
19561,060730083501,83501.0
19575,060730133192,133192.0
19593,060730085094,85094.0
19601,060730203131,203131.0
19628,060730029053,29053.0
19633,060730004003,4003.0
19634,060730144002,144002.0
19675,060730170141,170141.0
19692,060730124011,124011.0
19715,060730091071,91071.0
19726,060730131032,131032.0
19761,060730025013,25013.0
19762,060730028034,28034.0
19763,060730148062,148062.0
19770,060730093074,93074.0
19776,060730208102,208102.0
19798,060730162021,162021.0
19801,060730093072,93072.0
19830,060730133173,133173.0
19839,060730095052,95052.0
19844,060730185101,185101.0
19865,060730081014,81014.0
19895,060730079101,79101.0
19900,060730083762,83762.0
19917,060730076021,76021.0
19929,060730133252,133252.0
19931,060730162021,162021.0
19945,060730170711,170711.0
19992,060730150012,150012.0
19996,060730170451,170451.0
20000,060730177014,177014.0
20001,060730204052,204052.0
20021,060730085043,85043.0
20028,060730198111,198111.0
20049,060730041012,41012.0
20055,060730083501,83501.0
20062,060730202022,202022.0
20076,060730083032,83032.0
20077,060730085112,85112.0
20079,060730179012,179012.0
20087,060730162021,162021.0
20117,,118021.0
20126,060730083571,83571.0
20137,060730083071,83071.0
20154,060730083462,83462.0
20159,060730083501,83501.0
20164,060730083731,83731.0
20168,060730032092,32092.0
20171,060730083502,83502.0
20188,060730093074,93074.0
20215,060730050001,50001.0
20221,060730149023,149023.0
20264,060730079081,79081.0
20278,,123021.0
20290,060730122001,122001.0
20296,060730206012,206012.0
20301,060730132051,132051.0
20320,060730170182,170182.0
20367,060730091023,91023.0
20372,060730039021,39021.0
20379,060730082011,82011.0
20390,060730202144,202144.0
20416,060730093074,93074.0
20437,060730133173,133173.0
20442,060730170141,170141.0
20456,060730071003,71003.0
20473,060730014001,14001.0
20476,060730093071,93071.0
20481,060730082012,82012.0
20524,060730219002,219002.0
20533,060730162021,162021.0
20534,060730215021,215021.0
20543,060730100103,100103.0
20570,060730096034,96034.0
20572,060730083451,83451.0
20580,060730053013,53013.0
20595,060730208072,208072.0
20609,060730085112,85112.0
20614,060730171094,171094.0
20618,060730208012,208012.0
20629,060730083391,83391.0
20643,060730206013,206013.0
20658,060730056022,56022.0
20669,060730170226,170226.0
20672,060730060002,60002.0
20679,060730068021,68021.0
20682,060730033011,33011.0
20686,060730085112,85112.0
20693,060730089022,89022.0
20705,060730170711,170711.0
20712,060730100182,100182.0
20716,060730004001,4001.0
20724,060730051023,51023.0
20740,060730172012,172012.0
20773,060730219001,219001.0
20791,060730032041,32041.0
20793,060730120022,120022.0
20799,060730200172,200172.0
20831,060730079113,79113.0
20834,060730166141,166141.0
20864,060730162021,162021.0
20869,060730203111,203111.0
20887,060730099011,99011.0
20893,060730148033,148033.0
20909,060730004003,4003.0
20916,060730075023,75023.0
20918,060730178132,178132.0
20925,060730100152,100152.0
20932,060730161003,161003.0
20937,060730170481,170481.0
20941,060730085112,85112.0
20944,060730014001,14001.0
20962,060730202072,202072.0
20969,060730105022,105022.0
20977,060730093083,93083.0
20982,060730100152,100152.0
20985,060730205003,205003.0
20987,060730175012,175012.0
21024,060730087021,87021.0
21028,060730051022,51022.0
21029,060730085112,85112.0
21038,060730085111,85111.0
21051,060730054022,54022.0
21058,060730027092,27092.0
21066,060730149023,149023.0
21069,060730178132,178132.0
21090,060730083573,83573.0
21102,060730173071,173071.0
21114,060730203131,203131.0
21126,060730170141,170141.0
21137,060730100093,100093.0
21138,060730083391,83391.0
21145,060730200444,200444.0
21160,060730178014,178014.0
21163,060730083621,83621.0
21181,060730083124,83124.0
21184,060730026013,26013.0
21206,060730083501,83501.0
21223,060730146013,146013.0
21224,060730058011,58011.0
21242,060730083501,83501.0
21246,060730054022,54022.0
21277,060730113001,113001.0
21299,060730083501,83501.0
21300,060730006003,6003.0
21309,060730065002,65002.0
21311,060730162021,162021.0
21312,060730085025,85025.0
21317,060730166101,166101.0
21320,060730096044,96044.0
21323,060730144002,144002.0
21328,060730203131,203131.0
21351,060730162021,162021.0
21370,060730032012,32012.0
21385,060730170371,170371.0
21413,060730146013,146013.0
21415,060730053011,53011.0
21417,060730175012,175012.0
21418,060730176061,176061.0
21428,060730221024,221024.0
21432,060730085112,85112.0
21438,060730089021,89021.0
21451,060730079102,79102.0
21465,,118012.0
21485,060730018023,18023.0
21497,060730133173,133173.0
21498,060730132032,132032.0
21513,060730172012,172012.0
21540,,123021.0
21552,060730083132,83132.0
21564,060730056022,56022.0
21568,060730026014,26014.0
21584,060730124011,124011.0
21586,060730172022,172022.0
21600,060730014002,14002.0
21618,060730144001,144001.0
21636,060730178011,178011.0
21641,060730185223,185223.0
21649,060730093053,93053.0
21653,060730083052,83052.0
21666,060730207053,207053.0
21667,060730201053,201053.0
21673,060730083602,83602.0
21677,060730085112,85112.0
21681,060730180001,180001.0
21683,060730127001,127001.0
21696,060730036021,36021.0
21706,060730146013,146013.0
21711,060730085112,85112.0
21712,060730198111,198111.0
21736,060730083501,83501.0
21747,060730170225,170225.0
21752,060730171132,171132.0
21758,060730181013,181013.0
